"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of T cell differentiation","GO:0045580","5.238561926342886e-39","38.28078791781979","183","1691","81","21017","LGALS9,AP3B1,SMAD7,FOXO3,SOCS5,PRDM1,RASGRP1,CRTAM,SOD1,ABL1,ADA,TGFB1,IFNA2,IFNB1,IFNG,IL2RA,ANXA1,CD74,ERBB2,IL4,HLA-DOA,PTPRC,HMGB1,RARA,IRF1,BMP4,BRAF,CD46,IL7R,HLA-G,PTPN2,CR1,LAG3,TNFSF4,IL4R,CD27,ITPKB,IL12B,PRDX2,TGFBR2,BCL6,CCR2,CD86,CDKN2A,SMARCA2,SMARCA4,STAT5B,JAK3,ZBTB16,EGR3,SOX4,IHH,HLX,IRF4,SHB,SHH,RHOH,ZC3H12A,RC3H1,PIK3R6,IL23R,ARID2,CLEC4G,NRARP,METTL3,DTX1,IFNL1,LILRB2,ZC3H8,LILRB4,NFKBID,BTN2A2,BAD,FOXJ1,NLRP3,CCL19,FANCD2,FOXP3,IL23A,SPINK5,CYLD"
"GO:BP","type II interferon production","GO:0032609","9.329049839576649e-39","38.03016258674033","118","1691","65","21017","LGALS9,TLR4,TLR3,PGLYRP1,RASGRP1,CRTAM,IL33,ABL1,HRAS,LTA,TNF,IL1B,PRNP,INHA,ISG15,INHBA,HMGB1,RARA,SCGB1A1,TRIM27,SPN,CR1,ZP3,IL10,TNFSF4,KLRK1,IL12A,IL12B,AXL,CCR7,CD96,WNT5A,CCR2,XCL1,CEBPG,F2RL1,NLRP6,IL1RL1,IRF8,C1QBP,PDE4D,FADD,SLAMF1,SCRIB,GAS6,ZC3H12A,IL23R,IL27RA,IL20RB,IFNL1,ZFPM1,LILRB4,HAVCR2,SLAMF6,PGLYRP3,PGLYRP2,NR1H4,FOXP3,IL21,IL23A,TLR9,CD274,IL36RN,PYCARD,PTPN22"
"GO:BP","regulation of myeloid leukocyte differentiation","GO:0002761","1.230870914540132e-38","37.90978749056379","126","1691","67","21017","TLR4,TNFRSF11B,TLR3,LILRB3,MITF,FSTL3,MYC,TGFB1,FSHB,TNF,IFNG,APCS,PF4,LTF,CD74,INHA,IL4,RB1,LYN,INHBA,CCL3,RARA,IAPP,CEACAM1,LIF,CREB1,CEBPB,PTPN2,NF1,KITLG,GATA2,FSHR,PIK3R1,IL12B,HOXA7,CTNNB1,FBN1,MTOR,CLDN18,ROR2,ID2,ZFP36L1,PPP3CA,KLF10,FADD,CUL4A,TOB2,GPR68,ADIPOQ,CARTPT,IL23R,ZBTB46,ZFPM1,SFRP1,TMEM178A,LILRB4,ZNF675,UBASH3B,INPP5D,TRIB1,NDFIP1,DCSTAMP,IL23A,CTNNBIP1,GPR55,MAFB,TNFRSF11A"
"GO:BP","positive regulation of kinase activity","GO:0033674","2.1154786470354821e-38","37.67459135394009","279","1691","100","21017","TLR4,DDX3X,ITGB1BP1,EREG,TLR3,PDPK1,NBN,PSMD10,RASGRP1,ABL1,EGFR,F2,HRAS,PDGFB,EGF,INS,TNF,IFNG,IL1B,LTF,ANG,PDGFA,PRNP,CD74,ERBB2,IGF1,ITGB3,IL4,EDN1,ADRB2,THBS1,HSP90AB1,ELANE,PTPRC,ADRA2A,FGF2,TXN,MAPT,SRC,XRCC5,EDN3,VEGFA,ADRA2B,ADCYAP1,ADRA2C,AZU1,DRD4,MT3,ERP29,AKT1,CCR7,CHRNA3,PHB,TGFBR2,SNCA,LEP,WNT5A,HTR2B,CD86,HMGA2,EMP2,TGFB2,RAP1A,PPP2CA,DLG4,S100A12,NRG1,MAP3K10,PTK2,PRKCD,PAK1,MAP2K5,UNC119,PTK2B,GAS6,ANGPT1,STK11,ADIPOQ,EZH2,NTRK3,CARTPT,LRRK2,PIK3R6,DAB2IP,PSRC1,PIBF1,PROX1,RAD50,BAD,SIRT1,PARK7,PHB2,CCL19,CIB1,SRCIN1,RGCC,NRXN1,CAB39,ROBO1,TNFRSF11A"
"GO:BP","regulation of vasculature development","GO:1901342","2.191001033223012e-38","37.65935741763649","295","1691","103","21017","KRIT1,DLL1,NRP1,SEMA3E,TLR3,PDPK1,KLF4,CXCL13,GREM1,ROCK2,RECK,ABL1,TGFB1,PRL,TNF,IL1B,APOH,PF4,CXCL10,HRG,KRT1,ERBB2,ITGB3,SERPINE1,IL6,PRKCB,DCN,THBS1,FGF2,HMOX1,CTSH,CEACAM1,ETS1,HTN1,VEGFA,HLA-G,ENG,PLCG1,HOXA5,NF1,TNFAIP3,EPHA1,IL10,SP100,GATA2,PTPRM,CD34,NOS3,PML,CTNNB1,TIE1,SERPINF1,ACVRL1,TGFBR2,PPARG,STAT3,LEP,WNT5A,CCR2,STAT1,CXCL12,CX3CR1,CAMP,HMGA2,EMP2,WNT4,SYNJ2BP,PROK1,TGFB2,RHOB,ABCC8,HYAL1,MAPK7,SEMA5A,PTK2B,GPNMB,PRKD1,TWIST1,NFE2L2,HIF1A,CYP1B1,AMOT,ZC3H12A,PIK3R6,DAB2IP,VASH1,SULF1,SFRP1,SIRT1,SFRP2,NODAL,EGLN1,SEMA6A,SEMA4A,WNK1,RGCC,SPINK5,RTN4,ADAMTS9,GHRL,ADAMTS1,GDF2,ANGPT4"
"GO:BP","regulation of response to wounding","GO:1903034","3.491593371341246e-38","37.456976339670206","169","1691","77","21017","CLDN4,CASK,KLF4,IL33,F2,PLG,F12,HRAS,PDGFB,TNF,APOE,FGA,FGB,FGG,APCS,APOH,KLKB1,PROC,ANXA1,PDGFA,HRG,KRT1,SERPINB2,SERPINE1,SERPING1,EDN1,SERPINE2,THBD,PROS1,THBS1,SERPINF2,F7,ADRA2A,FGF2,SPP1,CEACAM1,BRAF,HTN1,PDGFRA,CD36,TSPAN8,PTN,TNFAIP3,IL10,F2R,PTPN6,NOS3,PRDX2,STAT3,MTOR,F2RL1,WNT4,PTEN,FKBP1B,SMAD3,PRKCE,PLAUR,ATP7A,PTK2,PRKCD,DMTN,PRKG1,NFE2L2,CLASP1,PHLDB2,ADAMTS18,UBASH3B,CERS2,CPB2,C1QTNF1,RTN4R,WFDC1,DUOX2,DUOX1,FOXA2,ARFGEF1,STK24"
"GO:BP","interleukin-6 production","GO:0032635","3.7769637626334497e-38","37.422857181908995","152","1691","73","21017","LGALS9,TLR4,EREG,TLR3,SOCS5,IL33,BCL10,TGFB1,TNF,IFNG,IL1B,CD74,IL6,NMB,HMGB1,CD36,BPI,CEBPB,LBP,TNFAIP3,IL10,TNFSF4,F2R,PTPN6,ARRB2,NOS2,STAT3,LEP,CD200,WNT5A,CSK,ARRB1,AIF1,F2RL1,TIRAP,NLRP12,CX3CL1,PTPN11,BTK,DHX9,HYAL2,SLAMF1,GAS6,AGER,TWIST1,ZC3H12A,IL27RA,SCIMP,NLRC3,MAVS,NLRX1,TICAM1,LILRB2,BANK1,LILRB4,HAVCR2,INPP5D,FOXJ1,RAB7B,NR1H4,P2RX7,SYT11,C1QTNF3,FOXP3,TLR9,C5AR2,IL36RN,GHRL,CD84,RABGEF1,PYCARD,PTPN22,IRAK3"
"GO:BP","regulation of interleukin-6 production","GO:0032675","3.7769637626334497e-38","37.422857181908995","152","1691","73","21017","LGALS9,TLR4,EREG,TLR3,SOCS5,IL33,BCL10,TGFB1,TNF,IFNG,IL1B,CD74,IL6,NMB,HMGB1,CD36,BPI,CEBPB,LBP,TNFAIP3,IL10,TNFSF4,F2R,PTPN6,ARRB2,NOS2,STAT3,LEP,CD200,WNT5A,CSK,ARRB1,AIF1,F2RL1,TIRAP,NLRP12,CX3CL1,PTPN11,BTK,DHX9,HYAL2,SLAMF1,GAS6,AGER,TWIST1,ZC3H12A,IL27RA,SCIMP,NLRC3,MAVS,NLRX1,TICAM1,LILRB2,BANK1,LILRB4,HAVCR2,INPP5D,FOXJ1,RAB7B,NR1H4,P2RX7,SYT11,C1QTNF3,FOXP3,TLR9,C5AR2,IL36RN,GHRL,CD84,RABGEF1,PYCARD,PTPN22,IRAK3"
"GO:BP","epithelial tube morphogenesis","GO:0060562","3.8468290245082454e-38","37.41489711584102","335","1691","110","21017","DLL1,DVL1,NRP1,SEMA3E,SPINT2,SPRY1,FZD6,GREM1,FOXH1,SLIT2,NTN1,BCL10,HAND1,WNT11,ABL1,MYC,EGF,TGFB1,TNF,CXCL10,ESR1,EDN1,PKHD1,FGF2,CTSH,TACSTD2,RARA,BCL2,BMP4,SRC,VEGFA,GJA1,PRKACA,ENG,BMP7,WT1,HOXA5,BMP5,PRKACB,PML,SDC4,CTNNB1,MSX2,TIE1,HNF1B,ACVRL1,TGFBR2,GDNF,WNT5A,CASP3,NKX2-1,NOTCH1,SOX9,MMP14,GPC3,CAV3,WNT3A,WNT4,TGFB2,PPP1CA,RHOB,SMAD3,PKD1,MEF2C,FOXF1,DLG1,STK4,PAK1,STK3,NOG,ILK,PKD2,SCRIB,HES1,IHH,SHH,TWIST1,HIF1A,NRARP,BBS7,BBS5,SFRP1,OSR1,RYR2,PROX1,SFRP2,WNK4,DLC1,BBS4,NODAL,RBM15,PHB2,NKX3-1,CITED1,CITED2,LZTS2,FUZ,LGR4,SEMA4C,SOX17,MMRN2,DLL4,CTNNBIP1,GDF2,NDRG4,SUFU,TIMELESS,BTRC,STARD13,MAGED1"
"GO:BP","regulation of neurotransmitter secretion","GO:0046928","5.298227575641603e-38","37.275869391315744","82","1691","54","21017","WNT7A,DVL1,CASK,HCRT,PARK2,SNCG,BAIAP3,TSPOAP1,SNAPIN,PRKCG,PRKCB,BRAF,ATP2A2,SYN1,RAB3A,RAB5A,NF1,TACR2,SYT1,HTR1B,ADORA2A,CHRNB4,CHRNA3,PFN2,SNCA,P2RY1,STX1B,STXBP1,RAP1A,ASIC1,MEF2C,FMR1,RAB3GAP1,SLC18A3,STX1A,LRRK2,CPLX2,CPLX4,RIMS1,KCNMB4,NLGN1,PNKD,DTNBP1,GPER1,SEPT5,SYT11,SYT4,RIMS4,OTOF,RIMS3,CAMK2A,STXBP5L,SNCAIP,SLC30A1"
"GO:BP","regulation of type II interferon production","GO:0032649","6.476731644678282e-38","37.18864409702513","117","1691","64","21017","LGALS9,TLR4,TLR3,PGLYRP1,RASGRP1,CRTAM,IL33,ABL1,HRAS,LTA,TNF,IL1B,PRNP,INHA,ISG15,INHBA,HMGB1,RARA,SCGB1A1,TRIM27,CR1,ZP3,IL10,TNFSF4,KLRK1,IL12A,IL12B,AXL,CCR7,CD96,WNT5A,CCR2,XCL1,CEBPG,F2RL1,NLRP6,IL1RL1,IRF8,C1QBP,PDE4D,FADD,SLAMF1,SCRIB,GAS6,ZC3H12A,IL23R,IL27RA,IL20RB,IFNL1,ZFPM1,LILRB4,HAVCR2,SLAMF6,PGLYRP3,PGLYRP2,NR1H4,FOXP3,IL21,IL23A,TLR9,CD274,IL36RN,PYCARD,PTPN22"
"GO:BP","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","GO:0002822","9.687441017792669e-38","37.013790928689524","189","1691","81","21017","SMAD7,SOCS5,IL33,ADA,TGFB1,LTA,TNF,IFNA2,IFNB1,IL1B,C4BPA,ANXA1,IL4,IL6,FCER2,CD55,PTPRC,HMGB1,CEACAM1,HLA-E,PVR,CD46,SPN,PPP3CB,IL7R,HLA-G,CR1,C4BPB,TNFAIP3,ZP3,IL10,TNFSF4,IL4R,PTPN6,IL12A,IL12B,AHR,BCL6,CCR2,STAT6,WAS,MSH2,XCL1,JAK3,B2M,IL1RL1,BTK,MEF2C,FADD,SLAMF1,HLX,AGER,PKN1,MICB,HFE,ZC3H12A,RC3H1,IL23R,RAET1L,RAET1G,IL27RA,CLEC4G,IL20RB,LILRB4,NFKBID,RAET1E,HAVCR2,RSAD2,NECTIN2,FOXJ1,NLRP3,P2RX7,CCL19,NDFIP1,ULBP3,ULBP2,ULBP1,FOXP3,IL23A,CD274,MAD2L2"
"GO:BP","regulation of amine transport","GO:0051952","1.0529752936911319e-37","36.97758181869057","96","1691","58","21017","TOR1A,SYT7,PARK2,ARL6IP5,SNCG,TNF,PRKCB,CRH,ADRA2A,CHGA,DRD2,KCNA2,CHRNB2,ADRA2B,ADRA2C,RAB3B,TRH,TACR2,CNR1,SYT1,DRD1,DRD4,HTR1B,HTR2A,ADORA2A,ADORA1,OXTR,NTSR1,CHRNA3,DRD3,SNCA,GDNF,OPRK1,LEP,P2RY1,CXCL12,STXBP1,ABAT,PRKG1,KCNB1,GRM7,RAB3GAP1,NPY5R,CARTPT,SLC18A3,STX1A,SYT6,SYT10,SYT9,SYT12,SYT8,DTNBP1,P2RX7,SYT3,SYT15,SYT11,SYT4,HRH3"
"GO:BP","regulation of canonical NF-kappaB signal transduction","GO:0043122","1.986108792861891e-37","36.70199696588821","280","1691","99","21017","LGALS9,TLR4,CCL21,TRIM38,TLR3,PDPK1,PER1,TSPAN6,PARK2,CCDC22,TRIM13,PPM1B,UFL1,BCL10,ABL1,TGFB1,PRL,TNF,IL1B,LTF,ESR1,CD74,EDN1,PRKCB,GSTP1,HMOX1,PARP1,VEGFA,CD36,GJA1,TRIM21,NR1D1,CAPN3,TNFAIP3,EDNRB,F2R,NFKBIA,ARRB2,CCR7,PPM1A,WNT5A,HTR2B,STAT1,CX3CR1,IRAK1,F2RL1,TIRAP,NLRP6,NLRP12,FKBP1A,CX3CL1,S100A12,PRKCE,BST2,TRIM32,TRAF3,FADD,ILK,SQSTM1,HDAC1,TRIM25,TNIP1,PRKD1,ANGPT1,RHOH,ADIPOQ,ZC3H12A,DAB2IP,OTUD7B,NLRC3,ZC3HAV1,MAVS,NLRX1,TICAM2,TICAM1,TRIM59,LILRB4,CACTIN,EDA,MUL1,SIRT1,PELI1,NR1H4,CCL19,LITAF,NDFIP1,TRIM62,TRIM8,TRIM5,TLR9,NDFIP2,TERF2IP,VAPA,NFKBIL1,MID2,FBXW11,PYCARD,EDAR,BTRC"
"GO:BP","negative regulation of neurogenesis","GO:0050768","2.584131602548714e-37","36.587685372718234","147","1691","71","21017","WNT7A,NRP1,SEMA3E,SEMA7A,SEMA3D,NTN1,SEMA4F,F2,TGFB1,TNF,IL1B,THY1,TP53,IL6,RB1,SPP1,BMP7,NR1D1,PTN,NF1,GATA2,MT3,GDI1,CTNNA1,CTNNB1,NF2,DRD3,SOX11,BMPR1A,WNT5A,DCC,NOTCH1,ID4,PLXNA3,WNT3,WNT3A,PTEN,B2M,ARHGAP4,CDK5,PPP3CA,ABCC8,REST,SEMA3B,NOG,SEMA3F,SEMA5A,HES1,ULK2,SPG20,DRAXIN,SEMA6D,PROX1,SEMA4D,TRIM11,CERS2,SEMA3C,RTN4R,SEMA4C,BCL11A,SYT4,SEMA6A,SEMA4A,SEMA6C,SEMA6B,SEMA4B,RTN4,SEMA3G,SEMA4G,SEMA5B,RNF6"
"GO:BP","viral life cycle","GO:0019058","2.828337582536189e-37","36.5484687555955","319","1691","106","21017","LGALS9,WWP2,DDX3X,FCN1,TRIM38,NRP1,PLSCR1,PARK2,SNX3,VPS4B,FCN3,CCNK,EGFR,TNF,IFNA2,IFNB1,APOE,APCS,LTF,SLPI,CD74,ITGB3,ISG15,ICAM1,ITGAV,CD55,HSP90AB1,HMGB1,IFIT1,HSPA1A,BCL2,LAMP1,TOP2A,CCL2,CCL5,PVR,CD46,CR1,TRIM21,EIF2AK2,MX1,HTR2A,AXL,APOBEC3A,PHB,CD86,TNFRSF4,NOTCH1,NEDD4,RAB7A,HMGA2,ADARB1,IFITM2,TOP2B,RNASEL,TYRO3,FMR1,BST2,HYAL2,TRIM26,ILF3,TRIM28,SLAMF1,TRIM25,GAS6,TNIP1,TARBP2,OASL,IFI16,ZC3H12A,APOBEC3H,LRSAM1,CLEC4G,ZC3HAV1,MAVS,APOBEC3F,TRIM59,IFNL3,TPCN2,LRRC15,RSAD2,NECTIN2,PROX1,TNFRSF14,APOBEC3D,ISG20,TRIM11,FAM111A,SRPK1,INPP5K,VAMP8,TRIM62,TRIM8,TRIM31,TRIM15,TRIM5,APOBEC3G,APOBEC3C,VAPA,EIF2AK4,TRIM10,ZNF639,MID2,TPCN1,CHMP3,F11R"
"GO:BP","ovulation cycle","GO:0042698","5.969984714114602e-37","36.22402678086128","72","1691","50","21017","BMPR1B,MSTN,EREG,FOXO3,SLIT3,SLIT2,SGPL1,EGFR,FSHB,ESR1,AMH,INHBA,TGFB3,SRC,PDGFRA,EGR1,GABRB1,NPR2,PTN,ZP3,NPPC,FSHR,NOS3,AXL,OXTR,SERPINF1,OPRK1,OPRL1,LEP,CASP3,CASP2,NOTCH1,STAT5B,MAP2K6,TGFB2,NHLH2,TYRO3,NR5A1,NPY5R,NCOA1,CYP1B1,PTPRN,GPR149,HAS2,SIRT1,ADNP,PLEKHA1,RETN,ADAMTS1,FZD4"
"GO:BP","meiotic cell cycle","GO:0051321","6.203779284527296e-37","36.20734366173158","294","1691","101","21017","MEIKIN,SYCE3,HFM1,MEIOC,EME2,SYCE1L,RNF212B,OVOL1,EREG,AURKA,RAD51B,MSH4,RAD51C,BCL2L11,XRCC2,NBN,RAD51D,SUN1,REC8,PTTG1,CCNE2,EDN1,WEE2,TOP2A,LIF,NPR2,NPPC,CCNE1,MSX1,PPP2R1A,CDC25B,TTK,MSX2,WNT5A,BAG6,BRCA2,MSH6,PLK1,TERF1,HSPA2,WNT4,PTEN,UBE2B,PPP2CA,TOP2B,CENPC,RAD51,ATM,DMC1,ESPL1,RPS6KA2,SYCP1,TRIP13,MAJIN,RNF212,FBXO43,BRDT,MEI1,SYCE2,USP17L2,STRA8,METTL3,HORMAD1,FANCM,TEX11,SYCP3,SYCE1,MEIOB,TOP6BL,CNTD1,TERB1,ANKLE1,LFNG,SPATA22,M1AP,PIWIL2,P3H4,RAD50,ERCC4,EME1,MAEL,MUS81,KLHDC3,NDC1,SYCP2,BRIP1,TEX15,TEX12,FANCD2,ING2,AGO4,CCNB1IP1,PLCB1,PTTG2,MLH3,FBXO5,PSMD13,OSGIN2,SPO11,DMRT1,RAD54B"
"GO:BP","regulation of angiogenesis","GO:0045765","7.090036707750325e-37","36.14935151630746","289","1691","100","21017","KRIT1,DLL1,NRP1,SEMA3E,TLR3,PDPK1,KLF4,CXCL13,GREM1,ROCK2,RECK,ABL1,PRL,TNF,IL1B,APOH,PF4,CXCL10,HRG,KRT1,ERBB2,ITGB3,SERPINE1,IL6,PRKCB,DCN,THBS1,FGF2,HMOX1,CTSH,CEACAM1,ETS1,HTN1,VEGFA,HLA-G,ENG,PLCG1,HOXA5,NF1,TNFAIP3,EPHA1,IL10,SP100,GATA2,PTPRM,CD34,NOS3,PML,CTNNB1,TIE1,SERPINF1,ACVRL1,TGFBR2,PPARG,STAT3,LEP,WNT5A,CCR2,STAT1,CX3CR1,CAMP,HMGA2,EMP2,SYNJ2BP,PROK1,TGFB2,RHOB,ABCC8,HYAL1,MAPK7,SEMA5A,PTK2B,GPNMB,PRKD1,TWIST1,NFE2L2,HIF1A,CYP1B1,AMOT,ZC3H12A,PIK3R6,DAB2IP,VASH1,SULF1,SFRP1,SIRT1,SFRP2,NODAL,EGLN1,SEMA6A,SEMA4A,WNK1,RGCC,SPINK5,RTN4,ADAMTS9,GHRL,ADAMTS1,GDF2,ANGPT4"
"GO:BP","regulation of neuron projection development","GO:0010975","7.668897132911542e-37","36.1152670876194","458","1691","129","21017","APBB1,WNT7A,DVL1,NRP1,RAB29,SEMA3E,KLF4,KALRN,KDM1A,SNX3,SEMA7A,SLIT2,SEMA3D,SNAPIN,NTN1,SEMA4F,ABL1,INS,EPO,APOE,FN1,THY1,LYN,SPP1,MAPT,DMD,BRAF,VEGFA,CHRNB2,BMP7,PTN,CNR1,BMP5,KEL,PTPRG,MT3,CD38,GDI1,AKT1,CHRNA3,SERPINF1,WNT5A,DCC,MAP1B,NEDD4,CXCL12,GSK3A,GSK3B,PLXNA3,WNT3,WNT3A,PTEN,SNAP25,STX1B,B2M,ARF6,RAP1A,FKBP1B,CX3CL1,DAB2,ARHGAP4,CDK5,ROR2,PPP3CA,EP300,PAK1,SEMA3B,SEMA3F,SEMA5A,BMPR2,DPYSL3,PTK2B,HES1,CDK5R1,PRKD1,STK11,EZH2,NFE2L2,NTRK3,NTRK2,LRRK2,DAB2IP,CAPRIN2,SARM1,SETX,MAGI2,ULK2,SPG20,NLGN1,SFRP1,DRAXIN,SEMA6D,BRSK1,HDAC2,KAT2B,SEMA4D,DTNBP1,CERS2,SFRP2,ANKRD27,NEDD4L,GFI1,CIB1,SEMA3C,PACSIN1,RTN4R,SEMA4C,SRCIN1,RAB17,BCL11A,SEMA6A,ADNP,SEMA4A,SEMA6C,SEMA6B,SEMA4B,RTN4,SEMA3G,SEMA4G,SEMA5B,NRXN1,PLXNB3,NDRG4,FZD4,FZD1,RNF6,FBXO7,STK24,ROBO1"
"GO:BP","regulation of transporter activity","GO:0032409","8.95032389011676e-37","36.04816124835501","208","1691","84","21017","WWP2,SLN,GNB5,CASQ2,CLIC2,INS,IFNG,EPO,APOA2,EDN1,CRH,ADRB2,ADRA2A,BCL2,PIM1,DMD,CCL2,DRD2,KCNE1,PRKACA,DRD4,GAL,HRC,CRHBP,PLN,GSTM2,NOS1,SRI,CASQ1,OPRM1,ACTN2,PPARG,SNCA,CCR2,HTT,NEDD4,SLC6A9,HAP1,CAV3,FGF12,FKBP1A,VAMP2,SUMO1,FKBP1B,DLG4,GSTO1,ANK2,PRKCE,PRKCD,MEF2C,FMR1,ANK3,DLG1,AKAP6,TRDN,NR1H3,CAMK2D,PKD2,PTK2B,KCNAB1,ADIPOQ,CNIH2,NLGN1,CBARP,KCNRG,OSR1,JPH3,RYR2,NEDD4L,PHB2,CHP1,JPH2,NDFIP1,WNK3,GPR35,GOPC,TLR9,NDFIP2,STK39,KCNE5,NRXN1,UBQLN1,CAB39,TCAF1"
"GO:BP","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","GO:0002460","1.552826302161124e-36","35.8088771213686","376","1691","115","21017","TLR4,SMAD7,CXCL13,NBN,SOCS5,IL33,BCL10,ADA,C5,HRAS,TGFB1,LTA,TNF,IFNA2,IFNB1,IL1B,C4BPA,ANXA1,CD74,IL4,SERPING1,IL6,ICAM1,FCER2,ERCC1,CD55,PTPRC,HMGB1,CTSH,MBL2,CEACAM1,HLA-E,PVR,CD19,CD46,SPN,PPP3CB,IL7R,HLA-G,CR1,C4BPB,TNFAIP3,ZP3,IL10,TNFSF4,IL4R,CD27,PTPN6,IL12A,IL12B,FCER1G,PHB,AHR,STAT3,BCL6,CCR2,STAT6,MTOR,WAS,MSH2,NOTCH1,XCL1,RAB27A,RORC,JAK3,MSH6,EMP2,B2M,NFKB2,RELB,IL1RL1,PRKCD,BTK,MEF2C,C1QBP,FADD,SLAMF1,IL13RA2,HLX,AGER,IRF4,PKN1,MICB,HFE,ZC3H12A,RC3H1,IL23R,RAET1L,RAET1G,IL27RA,CLEC4G,IL20RB,UNC13D,LILRB4,NFKBID,RAET1E,HAVCR2,RSAD2,NECTIN2,INPP5D,FOXJ1,SLAMF6,NLRP3,P2RX7,CCL19,NDFIP1,ULBP3,ULBP2,ULBP1,FOXP3,SEMA4A,SLA2,IL23A,CD274,MAD2L2"
"GO:BP","amine transport","GO:0015837","2.1633281579407205e-36","35.66487759689332","107","1691","60","21017","TOR1A,SLC22A2,SYT7,PARK2,ARL6IP5,SNCG,TNF,PRKCB,CRH,TH,ADRA2A,CHGA,DRD2,KCNA2,CHRNB2,ADRA2B,ADRA2C,RAB3B,TRH,TACR2,CNR1,SYT1,DRD1,DRD4,HTR1B,HTR2A,ADORA2A,ADORA1,OXTR,NTSR1,CHRNA3,DRD3,SNCA,GDNF,OPRK1,LEP,P2RY1,CXCL12,STXBP1,ABAT,PRKG1,KCNB1,GRM7,RAB3GAP1,NPY5R,CARTPT,SLC18A3,STX1A,SYT6,SYT10,SYT9,SYT12,SYT8,DTNBP1,P2RX7,SYT3,SYT15,SYT11,SYT4,HRH3"
"GO:BP","response to metal ion","GO:0010038","2.3932765673363305e-36","35.621007111362445","360","1691","112","21017","TNFRSF11B,CASQ2,PLSCR1,SYT7,PARK2,TRPM2,EGFR,FGA,FGB,FGG,CAT,PRNP,SOD2,MT1A,EDN1,JUN,TH,MT1B,ERCC1,THBS1,SOD3,FBP1,INHBB,HMOX1,PARP1,BCL2,MAPT,KIT,G6PD,MT1G,DRD2,BRAF,NQO1,ALOX15,CREB1,DPEP1,ATF4,PAM,CAPN3,SYT1,RYR1,CRHBP,MT3,ITPKB,GDI1,AKT1,PTGS2,SERPINF1,SNCA,WNT5A,CASP3,MAPK8,MAPK9,CDKN1B,NEDD4,GSK3A,PRKAA2,UCP2,SLC26A5,B2M,PPP1CA,SUMO1,PPP2CA,DLG4,MT1H,MT1X,ABAT,HAMP,SLC6A3,ATP7A,MEF2C,PPP3CA,DMTN,ADCY1,ABCC8,ANK3,PRKAA1,CAMK2D,PKD2,HNRNPD,PTK2B,ITPR3,KCNB1,RYR3,SHH,NFE2L2,AANAT,HIF1A,HFE,LRRK2,SYT6,SYT10,SYT9,KCNMB4,SYT12,NLGN1,MT1M,SYT8,RYR2,PARK7,LGMN,P2RX7,SYT3,SYT15,SYT11,MCOLN1,FGF23,SYT4,TLR9,STK39,NRXN1,SLC30A1"
"GO:BP","positive regulation of protein kinase activity","GO:0045860","3.9347875741013524e-36","35.4050787087651","262","1691","94","21017","TLR4,DDX3X,ITGB1BP1,EREG,TLR3,PDPK1,PSMD10,RASGRP1,ABL1,EGFR,HRAS,PDGFB,EGF,INS,TNF,IFNG,IL1B,LTF,ANG,PDGFA,PRNP,ERBB2,IGF1,ITGB3,IL4,EDN1,ADRB2,THBS1,HSP90AB1,ELANE,PTPRC,ADRA2A,FGF2,TXN,SRC,XRCC5,EDN3,VEGFA,ADRA2B,ADCYAP1,ADRA2C,AZU1,DRD4,MT3,ERP29,AKT1,CCR7,CHRNA3,PHB,TGFBR2,SNCA,LEP,WNT5A,HTR2B,CD86,HMGA2,EMP2,TGFB2,RAP1A,PPP2CA,DLG4,S100A12,NRG1,MAP3K10,PTK2,PRKCD,PAK1,MAP2K5,UNC119,PTK2B,GAS6,ANGPT1,STK11,ADIPOQ,EZH2,NTRK3,CARTPT,LRRK2,PIK3R6,DAB2IP,PSRC1,PIBF1,PROX1,SIRT1,PARK7,PHB2,CCL19,CIB1,SRCIN1,RGCC,NRXN1,CAB39,ROBO1,TNFRSF11A"
"GO:BP","smooth muscle cell proliferation","GO:0048659","5.513912246946991e-36","35.25854014990416","144","1691","69","21017","TLR4,EREG,KLF4,EGFR,PDGFB,TGFB1,TNF,IFNG,APOE,ANG,SOD2,IGF1,APOD,ITGB3,IL6,EDN1,JUN,THBS1,ELANE,SERPINF2,FGF2,TPM1,HMOX1,TGFB3,BMP4,SRC,XRCC5,CCL5,GJA1,IGFBP3,NF1,TNFAIP3,IL10,NPPC,IGFBP5,PIK3R1,HTR1B,IL12A,IL12B,NOS3,AKT1,CTNNB1,IL13,PHB,PTGS2,BMPR1A,PPARG,STAT1,CDKN1B,NOV,IRAK1,AIF1,PTEN,CX3CL1,PRKDC,ID2,MEF2C,HDAC1,BMPR2,PRKG1,NPY5R,ADIPOQ,TRIB1,GPER1,TCF7L2,CTNNBIP1,PPARGC1A,ADAMTS1,NDRG4"
