geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
GO:0051932	synaptic transmission, GABAergic	http://amigo.geneontology.org/amigo/term/GO:0051932	-0.3010279123064603	-1.203740649261701	0.18181818181818182	0.1835133012079664	59	./Project_wg_result1739092074_GSEA/GO_0051932.png	14	2567;5021;2565;2559;1182;6812;5581;8938;22871;134;135;2564;9001;1268	ADORA1;ADORA2A;BAIAP3;CLCN3;CNR1;GABRA6;GABRE;GABRG1;GABRG3;HAP1;NLGN1;OXTR;PRKCE;STXBP1
GO:0010506	regulation of autophagy	http://amigo.geneontology.org/amigo/term/GO:0010506	-0.23205728769548328	-1.2074941856506332	0.06040268456375839	0.18377662162861266	337	./Project_wg_result1739092074_GSEA/GO_0010506.png	58	23265;9559;2072;3952;9517;23677;4943;5599;58528;51382;57761;9638;4137;9706;5286;27131;54832;529;149371;8851;81603;6774;26471;6794;10670;8517;5987;3146;5127;25851;3708;3428;2931;22954;9528;3162;23130;2670;10475;596;258010;90070;128866;4734;64127;5587;201163;5768;79443;2033;8878;29978;65125;5563;3091;836;120892;8975	ATG2A;ATP6V1D;ATP6V1E1;BCL2;CASP3;CDK16;CDK5R1;CHMP4B;EP300;ERCC4;EXOC7;EXOC8;FEZ1;FLCN;FYCO1;GFAP;GSK3A;HIF1A;HMGB1;HMOX1;IFI16;IKBKG;ITPR1;LACRT;LEP;LRRK2;MAPK8;MAPT;NEDD4;NOD2;NUPR1;PIK3C2A;PRKAA2;PRKD1;QSOX1;RRAGA;RRAGD;SH3BP4;SNX5;SPTLC2;SQSTM1;STAT3;STK11;SVIP;TBC1D25;TECPR1;TMEM59;TRIB3;TRIM27;TRIM32;TRIM38;TRIM8;UBQLN2;ULK2;USP13;VPS13C;VPS26A;WNK1
GO:0061053	somite development	http://amigo.geneontology.org/amigo/term/GO:0061053	0.2827423977883724	1.205589757987781	0.12619502868068833	0.18382469544560665	84	./Project_wg_result1739092074_GSEA/GO_0061053.png	13	7474;89780;4824;6495;7481;441478;27023;472;3549;8313;84667;6469;9241	ATM;AXIN2;FOXB1;HES7;IHH;NKX3-1;NOG;NRARP;SHH;SIX1;WNT11;WNT3A;WNT5A
GO:0001659	temperature homeostasis	http://amigo.geneontology.org/amigo/term/GO:0001659	-0.2473701280343512	-1.2019289231332597	0.09917355371900827	0.18415516064209894	181	./Project_wg_result1739092074_GSEA/GO_0001659.png	54	2034;9658;9673;3397;3516;85440;338557;23028;1149;79813;1778;222236;10912;10062;23135;83401;5021;2778;7422;3952;3060;3226;5733;3596;2104;8809;3553;3033;56034;7067;18;1910;23175;6774;6794;4159;63976;5020;7840;8600;1812;6778;6588;64127;201163;1051;57406;3662;8878;3356;153;9536;134;1268	ABAT;ABHD6;ADORA1;ADRB1;ALMS1;CEBPB;CIDEA;CNR1;DOCK7;DRD1;DYNC1H1;EDNRB;EHMT1;ELOVL3;EPAS1;ESRRG;FFAR4;FLCN;GADD45G;GNAS;HADH;HCRT;HOXC10;HTR2A;ID1;IL13;IL18R1;IL1B;IRF4;KDM1A;KDM6B;LEP;LPIN1;MC3R;NAPEPLD;NOD2;NR1H3;OXT;OXTR;PDGFC;PRDM16;PTGER3;PTGES;RBPJ;SLC25A44;SLN;SQSTM1;STAT3;STAT6;STK11;THRA;TNFSF11;VEGFA;ZNF516
GO:0006022	aminoglycan metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006022	-0.2638392906472178	-1.1992384399466245	0.13537117903930132	0.18715653301656196	119	./Project_wg_result1739092074_GSEA/GO_0006022.png	30	2132;57214;6487;55501;6448;1486;10402;56548;347734;8692;79586;89792;337876;114770;92370;3700;3553;10331;3425;3698;1910;26229;3038;79625;5155;4790;3037;8534;114771;284	ANGPT1;B3GAT3;B3GNT3;CEMIP;CHPF;CHST1;CHST12;CHST7;CHSY3;CTBS;EDNRB;EXT2;GAL3ST3;HAS2;HAS3;HYAL2;IDUA;IL1B;ITIH2;ITIH4;NDNF;NFKB1;PDGFB;PGLYRP2;PGLYRP3;PXYLP1;SGSH;SLC35B2;ST3GAL3;ST3GAL6
GO:0009141	nucleoside triphosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009141	-0.2390129126062448	-1.1965518933989454	0.07939914163090128	0.19052309803715428	226	./Project_wg_result1739092074_GSEA/GO_0009141.png	58	25939;3988;5315;5562;4698;65018;5236;2819;80201;2026;57673;8671;3615;50484;7415;51715;5313;4712;79077;65220;5211;9583;4621;402;64802;1716;525;51079;4724;10924;11182;5169;8870;55022;5167;4626;4723;3948;9759;6774;26471;5027;3630;4731;50808;5515;28964;100;51085;201163;670;2033;55669;5563;3091;3356;120892;132	ADA;ADK;AK3;ARL2;ATP6V1B1;BEND3;BPHL;DCTPP1;DGUOK;ENO2;ENPP1;ENPP3;ENTPD4;EP300;FLCN;GIT1;GPD1;HDAC4;HIF1A;HKDC1;HTR2A;IER3;IMPDH2;INS;LDHC;LIPA;LRRK2;MFN1;MLXIPL;MYH3;MYH8;NADK;NDUFA13;NDUFA5;NDUFB6;NDUFS4;NDUFV1;NDUFV3;NMNAT1;NUPR1;P2RX7;PFKL;PGM1;PID1;PINK1;PKLR;PKM;PPP2CA;PRKAA1;PRKAA2;RAB23;RRM2B;SAMHD1;SLC2A6;SLC4A4;SMPDL3A;STAT3;VCP
GO:0043462	regulation of ATP-dependent activity	http://amigo.geneontology.org/amigo/term/GO:0043462	0.2960656485364738	1.1985622620789251	0.15708812260536398	0.19079991525971285	62	./Project_wg_result1739092074_GSEA/GO_0043462.png	15	10105;4437;3192;203547;2956;482;3337;23411;6742;3434;7134;54106;5359;6262;7137	ATP1B2;DNAJB1;HNRNPU;IFIT1;MSH3;MSH6;PLSCR1;PPIF;RYR2;SIRT1;SSBP1;TLR9;TNNC1;TNNI3;VMA21
GO:0043588	skin development	http://amigo.geneontology.org/amigo/term/GO:0043588	0.23575664222907033	1.1987941795454482	0.06769825918762089	0.1914491105174637	300	./Project_wg_result1739092074_GSEA/GO_0043588.png	75	2146;11005;55366;7474;7124;8861;26276;91;5017;8399;57561;1956;80199;25833;64332;29986;84283;2736;3605;4669;9314;10999;26050;6469;353143;1594;4831;51588;8841;6662;25818;643418;448835;1278;147183;6768;2263;4488;168002;7538;8689;3911;3673;9079;81537;7053;1969;112802;10058;5080;2252;121549;1290;147409;5453;3655;3925;1896;388697;4089;8323;204219;7251;26524;1311;4763;10628;3488;8202;10626;64919;79977;2068;5583;56603	ABCB6;ACVR1B;ARRDC3;ASCL4;BCL11B;CERS3;COL1A2;COL5A2;COMP;CYP26B1;CYP27B1;DACT2;DSG4;EDA;EGFR;EPHA2;ERCC2;EZH2;FGF7;FGFR2;FUZ;FZD6;GLI2;GRHL2;HDAC3;HRNR;IGFBP5;IL17A;ITGA2;ITGA6;KLF4;KLK5;KRT25;KRT36;KRT71;LAMA5;LATS2;LCE3B;LCE6A;LDB1;LDB2;LGR4;LIPN;MSX2;NAGLU;NCOA3;NF1;NFKBIZ;NME2;OVOL1;PAX6;PIAS4;PLA2G10;POU2F3;POU3F1;PRKCH;SGPP1;SHH;SLC27A4;SLC39A2;SLITRK5;SMAD4;SOX9;SPINK5;ST14;STMN1;TGM3;TMEM79;TNF;TRIM16;TSG101;TXNIP;VPS33B;WNT5A;ZFP36
GO:0048771	tissue remodeling	http://amigo.geneontology.org/amigo/term/GO:0048771	0.251810798188557	1.199357219699199	0.10433070866141732	0.1917786139153563	170	./Project_wg_result1739092074_GSEA/GO_0048771.png	32	55366;581;81501;84959;3635;3690;1621;2697;2149;1956;3351;59067;3549;3375;952;10609;80005;634;4846;4193;7037;53832;55636;3569;57817;7128;2185;8792;7075;183;51208;4286	AGT;BAX;CD38;CEACAM1;CHD7;CLDN18;DBH;DCSTAMP;DOCK5;EGFR;F2R;GJA1;HAMP;HTR1B;IAPP;IHH;IL20RA;IL21;IL6;INPP5D;ITGB3;LGR4;MDM2;MITF;NOS3;P3H4;PTK2B;TFRC;TIE1;TNFAIP3;TNFRSF11A;UBASH3B
GO:0046683	response to organophosphorus	http://amigo.geneontology.org/amigo/term/GO:0046683	-0.2575046488017714	-1.1942335069961485	0.12473118279569892	0.19302173667613823	127	./Project_wg_result1739092074_GSEA/GO_0046683.png	30	1791;1609;22953;4724;3753;9472;7155;5972;1902;5167;677;6715;51763;2354;3553;6772;5906;2623;5027;673;682;87178;4882;6781;5187;10411;2230;3625;7425;53905	AKAP6;BRAF;BSG;DGKQ;DNTT;DUOX1;ENPP1;FDX1;FOSB;GATA1;IL1B;INHBB;INPP5K;KCNE1;LPAR1;NDUFS4;NPR2;P2RX2;P2RX7;PER1;PNPT1;RAP1A;RAPGEF3;REN;SRD5A1;STAT1;STC1;TOP2B;VGF;ZFP36L1
GO:0030900	forebrain development	http://amigo.geneontology.org/amigo/term/GO:0030900	-0.2255108729140909	-1.1935222493894597	0.05325443786982249	0.19314853296273202	395	./Project_wg_result1739092074_GSEA/GO_0030900.png	68	56339;9253;7155;139411;653464;145258;3736;3284;1902;8650;9201;886;6715;9638;471;2016;585;84687;9723;6751;140679;8851;7545;220;10818;8482;9037;6722;6092;558;2316;84623;79625;9928;57142;5728;23603;55681;554;3624;2692;1812;7054;8893;5914;567;6331;9289;10215;22809;55558;23353;1141;54361;374946;153090;3065;8828;1499;4808;3091;836;120892;3625;7476;9001;10718;2691	ADGRG1;ALDH1A3;ATF5;ATIC;AVPR2;AXL;B2M;BBS4;CASP3;CCKAR;CDK5R1;CHRNB2;CORO1C;CTNNB1;DAB2IP;DCLK1;DRAXIN;DRD1;EIF2B5;EMX1;FEZ1;FLNA;FRS2;GHRH;GHRHR;GSC;HAP1;HDAC1;HIF1A;HSD3B2;INHBA;INHBB;KCNA1;KIF14;KIRREL3;LPAR1;LRRK2;METTL3;NDNF;NHLH2;NRG3;NRP2;NUMB;NUMBL;OLIG2;PLXNA3;PPP1R9B;PTCHD1;PTEN;RARA;ROBO2;RTN4;SCN5A;SCYL2;SEMA3E;SEMA5A;SEMA7A;SLC32A1;SRD5A1;SRF;SRGAP2C;SSTR1;SUN1;TH;TOP2B;WNT4;WNT7A;ZIC1
GO:0090596	sensory organ morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0090596	0.23755350778182327	1.1960716022752673	0.07279693486590039	0.19395995592419657	267	./Project_wg_result1739092074_GSEA/GO_0090596.png	68	63915;7474;581;89780;4915;25806;2200;6495;10194;668;3549;652;4647;51168;639;9927;30812;4487;5629;4669;497189;27067;8820;9241;6015;6926;55636;219736;6662;5594;84465;2263;1280;7401;2048;25945;2624;5459;4693;84879;197021;1969;2247;133060;64072;5080;1290;24147;2254;2301;3784;7855;5797;2290;7472;6664;5915;8323;51804;5013;468;4762;2138;6101;5146;2047;4763;80184	ATF4;BAX;BLOC1S5;BMP4;CDH23;CEP290;CHD7;CLRN1;COL2A1;COL5A2;EPHA2;EPHB1;EPHB2;EYA1;FBN1;FGF2;FGF9;FGFR2;FJX1;FOXE3;FOXG1;FOXL2;FZD5;FZD6;GATA2;HESX1;IHH;KCNQ1;LCTL;MAPK1;MEGF11;MFN2;MFSD2A;MSX1;MYO15A;MYO7A;NAGLU;NDP;NECTIN3;NEUROG1;NF1;NOG;NTRK2;OTOP1;OTX1;PAX6;PDE6C;POU4F3;PRDM1;PROX1;PTPRM;RARB;RING1;RP1;SIX1;SIX4;SOX11;SOX8;SOX9;STAU2;STOX1;TBX3;TIFAB;TSHZ1;VAX2;WNT2;WNT3A;WNT5A
GO:0035264	multicellular organism growth	http://amigo.geneontology.org/amigo/term/GO:0035264	-0.2574572455711983	-1.1919947926560945	0.11485148514851486	0.19440681470447635	143	./Project_wg_result1739092074_GSEA/GO_0035264.png	22	6774;9254;1822;321;6647;596;2692;5930;6777;5324;4880;5914;80010;1312;4882;22809;2033;57493;59338;153;5781;2691	ADRB1;APBA2;ATF5;ATN1;BCL2;CACNA2D2;COMT;EP300;GHRH;GHRHR;HEG1;NPPC;NPR2;PLAG1;PLEKHA1;PTPN11;RARA;RBBP6;RMI1;SOD1;STAT3;STAT5B
GO:0048285	organelle fission	http://amigo.geneontology.org/amigo/term/GO:0048285	0.22363765542767072	1.1931210933015235	0.04275092936802974	0.19772524533460956	454	./Project_wg_result1739092074_GSEA/GO_0048285.png	79	8379;10388;164045;56159;10018;7917;9088;7474;6196;10540;3479;7124;25788;126549;57026;124817;7175;494551;3622;10111;3192;84722;11331;56158;25970;51143;10300;84072;10096;472;652;1634;150365;10609;3303;84215;4487;84690;4438;8881;5925;9735;55706;28984;197342;10919;157313;1027;23310;1950;126731;10744;2177;51537;940;347688;54984;27183;80198;151648;26271;84944;10635;5892;9055;8850;9133;7351;55755;55737;4488;4085;146956;54456;3832;9493;994;9650;89866	ACTR3;ANKLE1;ATM;BAG6;BCL2L11;BMP4;CCNB2;CCSAP;CD28;CDC16;CDC25B;CDCA2;CDK5RAP2;CDKN1B;CNTD1;DCN;DCTN2;DYNC1LI1;EGF;EHMT2;EME1;EME2;FANCD2;FBXO5;HFM1;HNRNPU;HORMAD1;HSPA1A;IGF1;ING2;KAT2B;KATNB1;KIF11;KIF23;KNTC1;MAD1L1;MAD2L1;MAEL;MEI1;MOV10L1;MSH4;MSX1;MSX2;MTFP1;MTFR1;MUS81;NCAPD3;NDC1;P3H4;PDXP;PHB2;PINX1;PKMYT1;PRC1;PSRC1;PTTG2;RAD50;RAD51AP1;RAD51D;RAD54B;RB1;RGCC;RPS6KA2;SEC16B;SGO1;SH2B1;SPATA22;SYCP2;TEX11;TEX12;TNF;TPR;TUBB8;UCP2;VPS35;VPS4A;WEE2;WNT5A;ZNF541
GO:0048645	animal organ formation	http://amigo.geneontology.org/amigo/term/GO:0048645	0.2894438601060517	1.1921820956461198	0.15779092702169625	0.1982523897299496	68	./Project_wg_result1739092074_GSEA/GO_0048645.png	18	7474;8928;6495;7481;6091;652;8313;6469;9241;5292;5594;2263;657;2247;2668;3280;282996;7472	AXIN2;BMP4;BMPR1A;FGF2;FGFR2;FOXH1;GDNF;HES1;MAPK1;NOG;PIM1;RBM20;ROBO1;SHH;SIX1;WNT11;WNT2;WNT5A
GO:0006959	humoral immune response	http://amigo.geneontology.org/amigo/term/GO:0006959	0.24391075416658475	1.1895792061806505	0.11509433962264151	0.19843169338713362	225	./Project_wg_result1739092074_GSEA/GO_0006959.png	43	1604;11005;6407;820;6280;7124;3458;975;2243;4153;112744;2921;5777;2219;5645;11331;2147;730249;1668;3627;3605;4283;10584;51297;718;28984;8993;3456;727;2302;940;4049;3569;78989;3133;9214;25818;710;7784;6283;140686;3449;712	ACOD1;BPIFA1;C1QA;C3;C5;CAMP;CD28;CD55;CD81;COLEC10;COLEC11;CXCL10;CXCL3;CXCL9;DEFA3;F2;FCMR;FCN1;FGA;FOXJ1;HLA-E;IFNA16;IFNB1;IFNG;IL17A;IL17F;IL6;KLK5;LTA;MBL2;PGLYRP1;PHB2;PRSS2;PTPN6;RGCC;S100A12;S100A9;SEMG2;SERPING1;SPINK5;TNF;WFDC3;ZP3
GO:0009755	hormone-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0009755	0.24934817574774115	1.1896019209710909	0.10150375939849623	0.19946521660679645	189	./Project_wg_result1739092074_GSEA/GO_0009755.png	29	1407;11240;4306;2516;4824;190;8928;6753;51738;11331;1393;4838;1668;2099;26508;3275;23411;9611;6879;11315;51366;9325;6049;9604;434;8648;25959;79602;8289	ADIPOR2;ARID1A;ASIP;CRHBP;CRY1;DEFA3;ESR1;FOXH1;GHRL;HEYL;KANK2;NCOA1;NCOR1;NKX3-1;NODAL;NR0B1;NR3C2;NR5A1;PADI2;PARK7;PHB2;PRMT2;RNF14;RNF6;SIRT1;SSTR3;TAF7;TRIP4;UBR5
GO:0051960	regulation of nervous system development	http://amigo.geneontology.org/amigo/term/GO:0051960	0.22486783404953603	1.1899290760159855	0.05030181086519115	0.19998534680126867	445	./Project_wg_result1739092074_GSEA/GO_0051960.png	122	2146;7474;89780;3400;8128;7124;4915;3458;1524;51738;6405;2147;8898;1956;90865;4988;10507;55079;6091;114798;4771;6376;6860;80031;347730;7869;30812;5629;430;26508;22883;81559;5925;84667;223117;27067;23394;26050;3398;6469;9353;7224;1959;222894;441381;9241;4049;8829;6049;23462;55636;1813;3688;10500;3569;10509;1030;27286;1600;657;3845;1620;10501;8087;2048;8864;1020;5365;118738;54674;8882;2624;158038;390992;6498;63925;7161;23768;1075;5764;4067;1949;10458;2247;9746;2895;22933;23013;5080;6663;163175;3280;393;11221;2290;8140;7472;6664;7143;5915;659;7058;644943;816;2047;9572;51593;4763;7074;10800;6387;55198;5916;8322;10419;386724;3148;5583;1746;56896;1382;2637	ADNP;AMIGO3;APPL2;ARHGAP4;ASCL2;BAIAP2;BMPR1A;BMPR2;BRINP1;CAMK2B;CDK5;CDKN2B;CHD7;CLSTN1;CLSTN3;CRABP2;CTSC;CX3CL1;CX3CR1;CXCL12;CYSLTR1;DAB1;DLX2;DPYSL5;DRD2;DUSP10;EFNB3;EGFR;EGR2;EPHB1;EPHB2;EZH2;F2;FERD3L;FEZF2;FGF2;FLRT2;FOXG1;FXR1;FZD4;GATA2;GBX2;GHRL;GRID2;HES1;HES3;HES7;HEY1;HEYL;HMGB2;ID2;ID4;IFNG;IL33;IL6;ITGB1;KRAS;LGI4;LINGO2;LRRC24;LRRN3;LRRTM1;LTA;LYN;MTMR2;NF1;NF2;NOG;NR1D1;NRP1;NTRK2;OPRM1;PAX6;PER2;PLXNB3;PRKCH;PRMT5;PROX1;PTN;RARB;RARG;RASSF10;RB1;RNF6;ROBO1;SEMA3B;SEMA3D;SEMA3F;SEMA4B;SEMA4D;SEMA6B;SEMA6C;SEMA6D;SHH;SIRT2;SKIL;SLC7A5;SLIT2;SLITRK1;SLITRK5;SOX10;SOX11;SOX8;SPEN;SRPX2;SRRT;ST8SIA2;STAU2;SYT4;THBS2;TIAM1;TNF;TNR;TP73;TRIM11;TRPC5;WNT2;WNT3A;WNT5A;ZNF335;ZNF488;ZPR1
GO:0006968	cellular defense response	http://amigo.geneontology.org/amigo/term/GO:0006968	0.3056929351459242	1.1878017829288112	0.19114688128772636	0.20038107891914755	52	./Project_wg_result1739092074_GSEA/GO_0006968.png	11	3135;1524;90865;8915;10288;4283;50852;3929;3688;2185;9214	BCL10;CX3CR1;CXCL9;FCMR;HLA-G;IL33;ITGB1;LBP;LILRB2;PTK2B;TRAT1
GO:0002065	columnar/cuboidal epithelial cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0002065	0.2594416813486823	1.1903159229010276	0.12301587301587301	0.20051661996569564	120	./Project_wg_result1739092074_GSEA/GO_0002065.png	31	7474;653;7481;2697;2932;4838;652;572;639;3202;4487;5629;7298;9314;4087;168620;5170;6662;25;2263;54106;1000;2624;6659;2247;5080;3280;7855;2194;6664;5915	ABL1;BAD;BHLHA15;BMP4;BMP5;CDH2;FASN;FGF2;FGFR2;FZD5;GATA2;GJA1;GSK3B;HES1;HOXA5;KLF4;MSX1;NODAL;PAX6;PDPK1;PRDM1;PROX1;RARB;SMAD2;SOX11;SOX4;SOX9;TLR9;TYMS;WNT11;WNT5A
GO:0007218	neuropeptide signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0007218	-0.2652698125461107	-1.1876007200575058	0.14538310412573674	0.20064238544994253	106	./Project_wg_result1739092074_GSEA/GO_0007218.png	24	5367;4852;4879;85569;3060;347148;6863;6755;2587;4828;5173;5443;6751;134391;51083;60675;11251;2837;53831;181;9607;387129;10887;64111	AGRP;CARTPT;GAL;GALP;GALR1;GPR151;GPR84;HCRT;NMB;NPPB;NPSR1;NPVF;NPY;PDYN;PMCH;POMC;PROK2;PROKR1;PTGDR2;QRFP;SSTR1;SSTR5;TAC1;UTS2R
GO:0048857	neural nucleus development	http://amigo.geneontology.org/amigo/term/GO:0048857	-0.2930682043532081	-1.1852975928942429	0.16155419222903886	0.20218580406453368	62	./Project_wg_result1739092074_GSEA/GO_0048857.png	20	60;429;5810;3212;4129;401;59345;7707;445582;3753;2746;23513;57447;3309;8851;220;84623;596;1141;801	ACTB;ALDH1A3;ASCL1;BCL2;CALM1;CDK5R1;CHRNB2;GLUD1;GNB4;HOXB2;HSPA5;KCNE1;KIRREL3;MAOB;NDRG2;PHOX2A;POTEE;RAD1;SCRIB;ZNF148
GO:0018205	peptidyl-lysine modification	http://amigo.geneontology.org/amigo/term/GO:0018205	0.25270107183646906	1.1859057725108066	0.10546875	0.2025370569845986	163	./Project_wg_result1739092074_GSEA/GO_0018205.png	36	7917;10155;4800;26276;23409;7341;2647;25950;1958;10609;54552;23411;10919;11315;4193;1959;825;5905;51588;8850;6804;26054;10208;10891;84193;2624;5903;26354;6659;79969;51230;1725;2641;22933;55683;9027	ATAT1;BAG6;BLOC1S1;CAPN3;DHPS;EGR1;EGR2;EHMT2;GATA2;GCG;GNL3;GNL3L;KANSL3;KAT2B;MDM2;NAT8;NFYA;P3H4;PARK7;PHF20;PIAS4;PPARGC1A;RANBP2;RANGAP1;RWDD3;SENP6;SETD3;SIRT1;SIRT2;SIRT4;SOX4;STX1A;SUMO1;TRIM28;USPL1;VPS33B
GO:0060324	face development	http://amigo.geneontology.org/amigo/term/GO:0060324	-0.30660105883432376	-1.1857521218287794	0.17453798767967146	0.20260312332962635	52	./Project_wg_result1739092074_GSEA/GO_0060324.png	14	8879;4621;5605;83690;64651;585;5156;220;6722;673;5914;2033;59338;5781	ALDH1A3;BBS4;BRAF;CRISPLD1;CSRNP1;EP300;MAP2K2;MYH3;PDGFRA;PLEKHA1;PTPN11;RARA;SGPL1;SRF
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0007188	-0.2354053301910315	-1.1834390132227839	0.08387096774193549	0.20421286619394696	238	./Project_wg_result1739092074_GSEA/GO_0007188.png	37	5733;1902;2899;222487;27201;576;2587;115;4543;133;6373;4159;57211;2852;776;2316;2931;11255;2775;11251;554;2692;1812;3354;107;10149;9289;1814;5350;150;153;134;135;5196;2492;2691;1268	ADCY1;ADCY9;ADGRB2;ADGRG1;ADGRG2;ADGRG3;ADGRG6;ADM;ADORA1;ADORA2A;ADRA2A;ADRB1;AVPR2;CACNA1D;CNR1;CXCL11;DRD1;DRD3;FLNA;FSHR;GALR1;GHRH;GHRHR;GNAO1;GPER1;GPR78;GRIK3;GSK3A;HRH3;HTR1E;LPAR1;MC3R;MTNR1A;PF4;PLN;PTGDR2;PTGER3
GO:0043113	receptor clustering	http://amigo.geneontology.org/amigo/term/GO:0043113	-0.2996469172364892	-1.1807616880738696	0.19879518072289157	0.20495556859125377	56	./Project_wg_result1739092074_GSEA/GO_0043113.png	13	2934;91851;8831;9863;57728;23513;8326;7070;2316;22871;1739;1742;1855	CHRDL1;DLG1;DLG4;DVL1;FLNA;FZD9;GSN;MAGI2;NLGN1;SCRIB;SYNGAP1;THY1;WDR19
GO:0007034	vacuolar transport	http://amigo.geneontology.org/amigo/term/GO:0007034	-0.25160062123806015	-1.1811946109555398	0.12783505154639174	0.20539103687997678	140	./Project_wg_result1739092074_GSEA/GO_0007034.png	64	154;23400;23339;30845;59284;155382;1176;63910;2896;51160;22863;151636;83547;27091;57679;7805;738;10369;9146;64601;29911;245972;4534;79666;91782;81609;93343;164;3988;6272;65018;6293;51361;8678;51028;22898;7780;7415;63971;1045;10368;57617;54602;9737;55823;55297;338382;51534;54741;3916;55681;54899;3482;92421;128866;4734;1130;9525;7879;55850;120892;388;6845;25930	ADRB2;ALS2;AP1G1;AP3S1;ATG14;ATP13A2;ATP6V0D2;BECN1;CACNG2;CACNG3;CACNG5;CACNG7;CCDC91;CDX2;CHMP4B;CHMP4C;CHMP7;DENND3;DTX3L;EHD3;GPRASP1;GRN;HGS;HOOK1;HOOK2;IGF2R;KIF13A;LAMP1;LAPTM5;LEPROT;LIPA;LRRK2;LYST;MTM1;MVB12A;NDFIP2;NEDD4;PINK1;PLEKHF2;PTPN23;PXK;RAB7A;RAB7B;RHOB;RILP;SCYL2;SLC17A9;SLC30A2;SNX27;SORT1;USE1;VAMP7;VCP;VPS11;VPS16;VPS18;VPS28;VPS36;VPS37D;VPS39;VPS4B;VPS51;VPS52;VTA1
GO:0072524	pyridine-containing compound metabolic process	http://amigo.geneontology.org/amigo/term/GO:0072524	-0.24916193278280574	-1.181924901506109	0.13318284424379231	0.20545962657363964	168	./Project_wg_result1739092074_GSEA/GO_0072524.png	44	3988;51071;5315;5562;84875;5236;2819;80201;2026;8671;7415;5313;65220;23171;5211;402;64802;4837;55163;11182;6888;8870;9759;23098;6774;26471;5027;3630;130013;27231;169355;5515;28964;9563;1728;3620;10135;51085;201163;2033;5563;3091;3356;554235	ACMSD;ARL2;ASPDH;DERA;ENO2;EP300;FLCN;GIT1;GPD1;GPD1L;H6PD;HDAC4;HIF1A;HKDC1;HTR2A;IDO1;IDO2;IER3;INS;LIPA;MLXIPL;NADK;NAMPT;NMNAT1;NMRK2;NNMT;NQO1;NUPR1;P2RX7;PARP10;PFKL;PGM1;PKLR;PKM;PNPO;PPP2CA;PRKAA1;PRKAA2;SARM1;SLC2A6;SLC4A4;STAT3;TALDO1;VCP
GO:0007030	Golgi organization	http://amigo.geneontology.org/amigo/term/GO:0007030	0.25746952319137006	1.182714908119469	0.13926499032882012	0.20710085858181207	129	./Project_wg_result1739092074_GSEA/GO_0007030.png	37	10565;8934;157680;3064;4644;5862;4669;80124;6811;168620;11196;64145;5594;8615;81876;89866;8674;26003;51501;9183;57662;23345;9554;79585;10490;9321;10282;23332;10972;55361;51332;10419;55014;23122;8874;115560;81555	ARFGEF1;ARHGEF7;BET1;BHLHA15;CAMSAP3;CLASP1;CLASP2;CORO7;GORASP2;HIKESHI;HTT;MAPK1;MYO5A;NAGLU;PI4K2A;PRMT5;RAB1B;RAB29;RAB2A;RBSN;SEC16B;SEC22B;SEC23IP;SPTBN5;STX17;STX5;SYNE1;TMED10;TRIP11;USO1;VAMP4;VCPIP1;VPS13B;VTI1B;YIPF5;ZNF501;ZW10
GO:0021953	central nervous system neuron differentiation	http://amigo.geneontology.org/amigo/term/GO:0021953	0.24471919890871663	1.1819014215013082	0.098	0.20746664332536632	171	./Project_wg_result1739092074_GSEA/GO_0021953.png	51	89780;3400;4915;8861;7080;658;25809;55079;79809;104;2736;5629;6469;9353;8829;57704;7289;1813;4983;85442;136319;2263;657;1620;2048;1020;2624;266727;57551;63925;23334;2895;57731;5080;64283;79600;3280;6695;57410;2290;57688;652991;2047;91137;64919;1746;2637;5361;166614;5457;57147	ADARB1;ARHGEF28;BCL11B;BMPR1A;BMPR1B;BRINP1;CDK5;DCLK2;DLX2;DRD2;EPHB1;EPHB2;FEZF2;FGFR2;FOXG1;GATA2;GBA2;GBX2;GLI2;GRID2;HES1;ID4;KNDC1;LDB1;MDGA1;MTPN;NKX2-1;NRP1;NTRK2;OPHN1;PAX6;PLXNA1;POU4F1;PROX1;SCYL1;SCYL3;SHH;SKOR2;SLC25A46;SLIT2;SPOCK1;SPTBN4;SZT2;TAOK1;TCTN1;TTC21B;TTLL1;TULP3;WNT3A;ZNF335;ZSWIM6
GO:0001655	urogenital system development	http://amigo.geneontology.org/amigo/term/GO:0001655	0.2873288100400912	1.1811238051850512	0.1709741550695825	0.2076849820168683	67	./Project_wg_result1739092074_GSEA/GO_0001655.png	17	7474;4824;3400;7481;27023;652;2099;6469;1027;9241;3239;6662;2263;2048;2624;2735;768239	BMP4;CDKN1B;EPHB2;ESR1;FGFR2;FOXB1;GATA2;GLI1;HOXD13;ID4;NKX3-1;NOG;PSAPL1;SHH;SOX9;WNT11;WNT5A
